"window","name","coef"
"ind_3_to_64","(Intercept)",74.8738804672098
"ind_3_to_64","pib_rs_lag_4",0.110902797721782
"ind_3_to_64","boikg_rs_ibge_lag_4",1.13591651819314e-07
"ind_3_to_64","igpm_1dec_fgv_lag_4",0.221060966923033
"ind_3_to_64","BMF12_SWAPDI360F12_lag_4",-0.882611524999155
"ind_4_to_65","(Intercept)",79.9267487330278
"ind_4_to_65","pib_rs_lag_4",0.11814087965388
"ind_4_to_65","boikg_rs_ibge_lag_4",1.81048091087947e-07
"ind_4_to_65","BMF12_SWAPDI360F12_lag_4",-1.04608262892267
"ind_5_to_66","(Intercept)",79.7587209056055
"ind_5_to_66","pib_rs_lag_4",0.137436760001265
"ind_5_to_66","boikg_rs_ibge_lag_4",1.77925095898364e-07
"ind_5_to_66","BMF12_SWAPDI360F12_lag_4",-1.08490868214467
"ind_6_to_67","(Intercept)",88.756141686955
"ind_6_to_67","pib_rs_lag_4",0.0845901636834537
"ind_6_to_67","boikg_rs_ibge_lag_4",2.29442900946705e-07
"ind_6_to_67","igpm_1dec_fgv_lag_4",0.125436722864693
"ind_6_to_67","BMF12_SWAPDI360F12_lag_4",-1.04424921165837
"ind_7_to_68","(Intercept)",83.5547511401662
"ind_7_to_68","pib_rs_lag_4",0.0991913340914686
"ind_7_to_68","boikg_rs_ibge_lag_4",1.91619020360133e-07
"ind_7_to_68","igpm_1dec_fgv_lag_4",0.0516276079136528
"ind_7_to_68","BMF12_SWAPDI360F12_lag_4",-1.05071128297998
"ind_8_to_69","(Intercept)",86.3515825717619
"ind_8_to_69","pib_rs_lag_4",0.100733548658101
"ind_8_to_69","boikg_rs_ibge_lag_4",2.66997097583059e-07
"ind_8_to_69","BMF12_SWAPDI360F12_lag_4",-0.934377480943856
"ind_8_to_69","BM12_DTEEY12_lag_4",-0.276370793946654
"ind_9_to_70","(Intercept)",107.348246647131
"ind_9_to_70","boikg_rs_ibge_lag_4",3.26932438155185e-07
"ind_9_to_70","igpm_1dec_fgv_lag_4",0.521093181809525
"ind_9_to_70","BMF12_SWAPDI360F12_lag_4",-1.14261914505685
"ind_10_to_71","(Intercept)",88.3163493252739
"ind_10_to_71","pib_rs_lag_4",0.00595680632544384
"ind_10_to_71","boikg_rs_ibge_lag_4",3.3128409934294e-07
"ind_10_to_71","igpm_1dec_fgv_lag_4",0.376210034174915
"ind_10_to_71","BMF12_SWAPDI360F12_lag_4",-1.01044899334415
"ind_11_to_72","(Intercept)",98.5780541659342
"ind_11_to_72","pib_rs_lag_4",0.00139572871716473
"ind_11_to_72","boikg_rs_ibge_lag_4",2.5243982611423e-07
"ind_11_to_72","igpm_1dec_fgv_lag_4",0.355781432853782
"ind_11_to_72","BMF12_SWAPDI360F12_lag_4",-0.971724164586425
"ind_12_to_73","(Intercept)",86.2624150596757
"ind_12_to_73","pib_rs_lag_4",0.0793672113861566
