Nome: PASSO FUNDO
Codigo Estacao: 83914
Latitude: -28.2286111
Longitude: -52.41194444
Altitude: 684.05
Situacao: Operante
Data Inicial: 2001-01-01
Data Final: 2025-06-30
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
2016-02-29;5;169.2;7.3;225.7;936.4;28.3;22.8;19.1;81.3;7.6;3;
2016-03-31;14;164.3;6;205;938.1;25.5;19.9;15.9;77.1;9.1;3.2;
2016-04-30;5;113.6;6.8;188.5;937.8;26.3;20.2;16.3;77.3;6.6;3.1;
2016-05-31;14;116.7;7.2;72.7;940.8;18.3;13.5;10.1;81.2;8.3;2.9;
2016-06-30;5;169.4;5.6;19.5;943;15.7;9.7;5.4;74.9;7;2.8;
2016-07-31;5;186.7;5.3;201.1;940.3;18.5;12.4;8;76.6;8.3;3.8;
2016-08-31;5;149.1;4.9;187.7;939.6;19.5;14.1;10;76.2;8.3;3.5;
2016-09-30;14;160.7;4.7;69.3;940.5;21.2;14.6;9.1;68.7;7.6;3.5;
2016-10-31;5;163.5;6.3;370.2;937.1;23.9;17.5;12.4;72.1;9.3;4.2;
2016-11-30;14;240.5;5;78.5;936.3;27.2;19.9;13.8;59.9;6.6;3.5;
2016-12-31;5;208.9;6.3;150.9;935.3;27.9;21.9;17.1;71;8.6;3.5;
2017-01-31;5;213.3;6.5;213.2;935.8;28.1;22.2;17.9;78.2;6.6;3.3;
2017-02-28;5;178.9;6.7;167.2;936.1;28;22.5;18.3;78.9;6.6;3.4;
2017-03-31;5;183.9;5.8;195.4;937.8;26.8;20.5;15.9;75.8;8.3;3.9;
2017-04-30;5;143.4;5.9;296.4;938.9;23.2;17.4;13.2;74.3;7.3;3.9;
2017-05-31;5;92.5;7.6;371.5;939.4;20.2;15.8;12.7;84.8;10;3.8;
2017-06-30;5;166.5;5.4;214;940.4;18.7;13.4;9.3;80.2;7;3.8;
2017-07-31;5;245.5;2.6;21.3;944.8;20.9;13.7;8.6;65.9;10;3.6;
2017-08-31;5;218.2;4.6;167.1;939.4;21.6;15;10.1;71.8;10;4;
2017-09-30;5;186.8;5.7;85.5;939.9;26.1;19.3;14.2;70.4;8.3;3.7;
2017-10-31;5;178.6;6.7;276.2;936;23.8;17.8;12.9;72.5;9;3.8;
2017-11-30;14;260.8;4.3;182;935.1;26.1;19.2;13;62.6;8;3.8;
2017-12-31;14;252.3;5.7;81.6;934.5;29.2;22.5;16.8;67;9;3.7;
2018-01-31;5;212.1;6.2;204.8;935.2;27.3;21.7;17.1;77.5;7;3.5;
2018-02-28;5;240.5;5;66.2;936.9;27.5;20.8;15.6;73.3;8.6;3.5;
2018-03-31;5;185.8;6.6;156.8;936.5;27.2;21;16.2;75.4;6.3;2.9;
2018-04-30;5;218;5.1;77.8;940.4;27;20.4;15.4;70.6;6.6;3.1;
2018-05-31;5;173.3;5.4;88.6;940.9;21.3;15.6;11.2;77.5;6.3;3.4;
2018-06-30;5;139;6.9;200.5;941.4;17.2;11.8;7.6;83.2;8.3;3.2;
2018-07-31;5;155.5;6.6;107.5;940.7;19.3;13.5;9.3;81;8.3;3.6;
2018-08-31;5;175.8;4.9;120.9;941.5;18.4;11.9;6.9;77.1;6.6;3.7;
2018-09-30;5;171.8;5.8;305.5;937.7;22.1;16.6;12.3;78.4;8.6;3.8;
2018-10-31;14;169.6;7;319.3;937;23.7;17.9;13.2;75.3;8.6;4;
2018-11-30;5;211.6;5.3;211.6;936.2;27.3;20.8;15.2;65.2;10;4;
2018-12-31;5;266.7;5.2;123.3;936.7;28.6;21.8;16;67.1;7.6;3.5;
2019-01-31;32;202;7.2;153.2;936.9;29.1;23.3;18.8;79.2;9.1;3.5;
2019-02-28;14;202.7;5.8;204.5;936.6;null;null;null;76.5;9.6;3.5;
2019-03-31;5;192.5;6.2;124.3;938.3;null;null;null;73;10.3;3.9;
2019-04-30;5;152.7;6.6;107.2;937.4;null;null;null;null;6.6;2.9;
2019-05-31;5;95.9;7.7;245;938.2;19.7;null;null;86.3;6.6;2.9;
2019-06-30;5;176.3;6.1;28.8;941.3;22.2;15.7;11.8;76.7;10;3.3;
2019-07-31;5;169.1;5.2;113.4;941.4;18.1;12.3;8.2;75.6;10;2.9;
2019-08-31;5;190;4.2;64.3;942.7;20.9;13.6;8.3;70.7;10;3.4;
2019-09-30;14;166;4.9;55.8;938.9;22.7;16.4;11.1;69.2;10;3.6;
2019-10-31;5;160.3;6.2;337;937.5;25.4;19.4;14.6;71.6;7.5;3.4;
2019-11-30;5;212.4;6;115.5;935.3;27.5;21.1;16;66.7;8.3;3.5;
2019-12-31;5;283.8;4.9;47.6;935.2;29.7;22.8;17;59;6.6;3;
2020-01-31;14;243.1;6.1;226.7;934.9;28.1;22.3;17.6;72;7;3.2;
2020-02-29;5;257.6;4.7;84.8;936.7;27.9;21.4;16.6;68.8;8.3;3.2;
2020-03-31;5;279.9;3.6;19.2;938;29.7;22.3;16.6;60.4;8.3;2.8;
2020-04-30;14;226.2;3.3;40.6;939.7;24.6;17.4;12.1;61.4;7.5;2.9;
2020-05-31;5;218.9;4;141.2;939.6;21.2;14.3;9.6;69.4;8;2.9;
2020-06-30;5;141.7;6;213.3;938.7;19.5;14.6;10.8;79.4;10.8;4.1;
2020-07-31;5;153.2;5.5;273.7;939.8;19.5;13.3;9;76.3;6.6;3.5;
2020-08-31;5;210.7;4;96.8;940.3;21.8;14.8;9.9;68.9;9.1;3.4;
2020-09-30;5;164.8;6.3;127.1;938.5;24.2;17.6;12.5;71.1;10;3.5;
2020-10-31;14;240.4;4.8;47.4;936.3;27.5;19.6;13.6;60.1;7.5;3.2;
2020-11-30;14;239.2;4.8;127.1;936.7;27.4;20.3;14.5;59.6;8.3;3.4;
2020-12-31;14;254.5;5.8;130.6;934.9;28.8;22.2;17.1;67.2;7.5;3;
2021-01-31;5;187.7;6.9;210.2;935.2;27;21.8;17.9;77.8;8.3;3.1;
2021-02-28;14;239.1;5;74.4;935.6;27.2;20.9;16.1;73.6;5.8;2.5;
2021-03-31;14;231.9;6;172.8;936.2;27.6;21;16.9;75.3;6.6;2.6;
2021-04-30;14;240.1;4;10.8;939.6;25.5;18.4;13.6;66.7;7.5;3.1;
2021-05-31;5;203.4;4.5;136.6;939.5;20.8;14;9.1;71.6;7;2.6;
2021-06-30;5;143.3;6.2;188.2;940.5;17.5;12.3;8.9;81.5;8.3;3;
2021-07-31;5;233.4;3.4;34.7;942.5;19.2;12.2;6.8;67.4;8.3;2.9;
2021-08-31;5;176.4;4.8;74.7;940.4;null;null;null;null;10;4.2;
2021-09-30;5;158.9;null;202;937.4;null;null;null;null;8.8;4.1;
2021-10-31;5;212.7;null;172.5;937;null;null;null;null;7;3.6;
2021-11-30;5;230.9;null;44.4;934.9;null;null;null;null;6.6;3.6;
2021-12-31;5;287.1;null;34.3;934.5;null;null;null;null;6.6;3.6;
2022-01-31;5;249.5;null;71.1;934.6;null;null;null;null;7.1;3.8;
2022-02-28;5;265.2;null;199.6;935.6;null;null;null;null;5.3;3.1;
2022-03-31;5;190.2;5.9;217.6;936.2;null;null;null;null;7;3.5;
2022-04-30;5;170.1;null;244.2;937.5;null;null;null;null;9.1;3.7;
2022-05-31;5;152.3;6.2;417.2;938.7;null;null;null;null;7.5;3.5;
2022-06-30;5;133;null;314.8;938.9;null;null;null;null;7.3;3.3;
2022-07-31;5;186.5;null;70.3;938.2;null;null;null;null;9.1;4.1;
2022-08-31;5;182.1;3.7;118;940.2;null;null;null;null;7.5;3.9;
2022-09-30;5;175.5;null;48.2;938.9;null;null;null;null;7.5;4;
2022-10-31;5;186.8;null;159.9;936.5;null;null;null;null;7.5;3.4;
2022-11-30;14;279.2;null;98.4;937.8;null;null;null;null;8.5;3.7;
2022-12-31;5;289.9;null;53.8;934;null;null;null;null;7.5;3.3;
2023-01-31;5;274.5;4.3;152.6;936;null;null;null;null;5.7;3;
2023-02-28;5;208;null;85.8;935.8;null;null;null;null;5.3;2.7;
2023-03-31;5;229.6;5.7;124.5;937.1;null;null;null;null;6;2.9;
2023-04-30;5;185.9;null;71.4;937.4;null;null;null;null;5.8;3.2;
2023-05-31;5;194;null;167.4;939.8;null;null;null;null;7.5;2.6;
2023-06-30;5;174.3;null;209.7;940.7;null;null;null;null;9.3;3.4;
2023-07-31;5;173.5;null;242.3;940.3;null;null;null;null;6.6;3.6;
2023-08-31;5;244.7;2.9;108.4;937.9;null;null;null;null;8.3;3.4;
2023-09-30;5;140.4;5.6;498;936;23.1;17.9;14.2;79.2;8.3;3.9;
