Nome: CAXIAS DO SUL
Codigo Estacao: 83942
Latitude: -29.1961111
Longitude: -51.18638888
Altitude: 750.16
Situacao: Operante
Data Inicial: 2001-01-01
Data Final: 2025-06-30
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
2006-01-31;36;214.6;6.4;144.1;927.4;27.6;21.9;17.9;78.2;5;1.3;
2006-02-28;0;211;6.1;179.4;925.8;25.9;20.6;16.7;80.1;5;1.1;
2006-03-31;36;196.6;5.7;174.4;927.2;25.5;20.1;16.3;78.9;5;1.5;
2006-04-30;0;216;4.5;46.5;928.9;21.7;16.6;13.1;78;5;1.3;
2006-05-31;0;170.2;5.4;107.7;931.8;16.8;12.1;8.5;84.2;5;1.2;
2006-06-30;36;139;6.1;185.5;931.4;18.4;13.5;9.7;81.7;7;1.7;
2006-07-31;0;163.2;5.2;203.3;930.6;19.2;14.6;11.2;79.7;7;1.3;
2006-08-31;36;171.4;5.5;96.8;929.4;19.3;13.9;9.5;70.3;7;1.5;
2006-09-30;0;192.9;5.6;96;929.9;19.8;13.5;9;72.2;7;1.7;
2006-10-31;36;188.5;6.1;60.6;928.8;23.8;17.7;12.3;76.1;7;1.5;
2006-11-30;14;181.7;6.1;187.6;928.2;22.7;17.5;13.4;75.7;5;1.5;
2006-12-31;36;252.3;5.5;87.2;927.2;27.9;22;17.4;71.3;5;1.5;
2007-01-31;18;197.5;6.9;112.2;926.4;26.6;21.3;17.4;78;5;1.8;
2007-02-28;0;211.5;4.9;205.9;927.8;26.7;21.3;17.3;73.7;5;1.2;
2007-03-31;0;182.5;7.2;150.2;928.7;26.7;21.6;18.2;81.3;5;1.2;
2007-04-30;0;194;5.3;85.7;930.5;24;18.8;15.4;79.5;3;1.1;
2007-05-31;0;130.5;6.8;186.8;931.2;16.4;11.9;8.6;82.7;5;1.3;
2007-06-30;32;103.1;6.3;61.5;930.2;18;13.5;9.8;74.4;5;1.5;
2007-07-31;0;161.1;5.9;272.5;930.5;15.9;10.4;6.5;74.8;5;1;
2007-08-31;36;123.5;6.3;131.7;931.8;18.6;12.6;8.1;75;5;2;
2007-09-30;36;133.6;5.6;271;932.1;22.7;17.2;13.3;73.1;5;1.5;
2007-10-31;36;122.2;7.5;96.3;928.6;23;18.1;13.9;78;5;1.5;
2007-11-30;0;258.1;4.6;182.1;926.8;23;17.1;12.3;71.3;5;1.3;
2007-12-31;18;248.8;5.2;204;926.4;26.7;20.2;15.5;73.9;5;1.1;
2008-01-31;18;223.4;5.8;75.5;927.7;26.4;20.7;16.3;74.2;5;1.4;
2008-02-29;0;217.1;5.6;94.7;927.4;null;null;16.2;75.7;5;.9;
